"","X","Paper","Condition","Subcondition","Neurotypical","Subject.Group","Dual.Task","Treatment","Self.Congruence","Scene","fMRI","ERP","Eye.Track","Agent","Agent.Subclass","Animate","Directional","Perspective.Consistency","Directional.Consistency","Gender.Matched","Target.Perspective","Self.Other.Blocking","Design.Block","Block.Type","Excluded.Mismatch","Explicitly.Tracking.Self","Explicitly.Tracking.Other","Explicitly.NOT.Tracking.Other","Told.Ignore.Stimulus","Spacial.Distribution","Perspective.Eliminated","Learning.Required","Cue.Type","Cue","Social.Cue","Task","Action","Timeout","Virtual.InPerson","Subject","Value","RTorError","StudyNumber","Age","Sex","Matching","PerspectiveSelf","filter_condition"
"3642",30490,"Furlanetto_2016","eyes_self_con","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","C","C","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","N","N","visual","YOU","Y","verify","keypress","2000","virtual","1_Fur16_ER",0,"Error","1",26,"Male","match",1,"Furlanetto_2016_1"
"3643",30491,"Furlanetto_2016","eyes_self_con","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","C","C","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","N","N","visual","YOU","Y","verify","keypress","2000","virtual","2_Fur16_ER",0,"Error","1",24,"Female","match",1,"Furlanetto_2016_1"
"3644",30492,"Furlanetto_2016","eyes_self_con","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","C","C","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","N","N","visual","YOU","Y","verify","keypress","2000","virtual","3_Fur16_ER",0,"Error","1",19,"Female","match",1,"Furlanetto_2016_1"
"3645",30493,"Furlanetto_2016","eyes_self_con","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","C","C","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","N","N","visual","YOU","Y","verify","keypress","2000","virtual","14_Fur16_ER",0,"Error","1",23,"Male","match",1,"Furlanetto_2016_1"
"3646",30507,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","15_Fur16_ER",0,"Error","1",22,"Female","match",1,"Furlanetto_2016_1"
"3647",30508,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","16_Fur16_ER",0,"Error","1",21,"Female","match",1,"Furlanetto_2016_1"
"3648",30509,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","17_Fur16_ER",0.08333333,"Error","1",25,"Male","match",1,"Furlanetto_2016_1"
"3649",30510,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","4_Fur16_ER",0,"Error","1",22,"Male","match",1,"Furlanetto_2016_1"
"3650",30511,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","5_Fur16_ER",0.08333333,"Error","1",22,"Female","match",1,"Furlanetto_2016_1"
"3651",30512,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","6_Fur16_ER",0.1666667,"Error","1",23,"Female","match",1,"Furlanetto_2016_1"
"3652",30513,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","7_Fur16_ER",0,"Error","1",20,"Male","match",1,"Furlanetto_2016_1"
"3653",30514,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","8_Fur16_ER",0,"Error","1",29,"Male","match",1,"Furlanetto_2016_1"
"3654",30515,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","9_Fur16_ER",0,"Error","1",21,"Female","match",1,"Furlanetto_2016_1"
"3655",30520,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","1_Fur16_ER",0.08333333,"Error","1",26,"Male","match",1,"Furlanetto_2016_1"
"3656",30521,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","2_Fur16_ER",0.25,"Error","1",24,"Female","match",1,"Furlanetto_2016_1"
"3657",30522,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","3_Fur16_ER",0,"Error","1",19,"Female","match",1,"Furlanetto_2016_1"
"3658",30523,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","12_Fur16_ER",0.08333333,"Error","1",19,"Male","match",1,"Furlanetto_2016_1"
"3659",30524,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","13_Fur16_ER",0,"Error","1",20,"Female","match",1,"Furlanetto_2016_1"
"3660",30525,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","10_Fur16_ER",0,"Error","1",23,"Female","match",1,"Furlanetto_2016_1"
"3661",30526,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","11_Fur16_ER",0,"Error","1",27,"Female","match",1,"Furlanetto_2016_1"
"3662",30527,"Furlanetto_2016","eyes_self_incon","eyes","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","self","mixed","mixed","no_goggles/seeing_goggles or no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","N","N","visual","YOU","Y","verify","keypress","2000","virtual","14_Fur16_ER",0,"Error","1",23,"Male","match",1,"Furlanetto_2016_1"
"3663",31680,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","15_Fur16_ER",0,"Error","1",22,"Female","match",0,"Furlanetto_2016_1"
"3664",31681,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","16_Fur16_ER",0.1666667,"Error","1",21,"Female","match",0,"Furlanetto_2016_1"
"3665",31682,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","17_Fur16_ER",0,"Error","1",25,"Male","match",0,"Furlanetto_2016_1"
"3666",31683,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","4_Fur16_ER",0,"Error","1",22,"Male","match",0,"Furlanetto_2016_1"
"3667",31693,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","1_Fur16_ER",0,"Error","1",26,"Male","match",0,"Furlanetto_2016_1"
"3668",31694,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","2_Fur16_ER",0,"Error","1",24,"Female","match",0,"Furlanetto_2016_1"
"3669",31695,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","3_Fur16_ER",0.1666667,"Error","1",19,"Female","match",0,"Furlanetto_2016_1"
"3670",31696,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","8_Fur16_ER",0.08333333,"Error","1",29,"Male","match",0,"Furlanetto_2016_1"
"3671",31697,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","5_Fur16_ER",0.08333333,"Error","1",22,"Female","match",0,"Furlanetto_2016_1"
"3672",31698,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","6_Fur16_ER",0.08333333,"Error","1",23,"Female","match",0,"Furlanetto_2016_1"
"3673",31699,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","7_Fur16_ER",0,"Error","1",20,"Male","match",0,"Furlanetto_2016_1"
"3674",31700,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","12_Fur16_ER",0,"Error","1",19,"Male","match",0,"Furlanetto_2016_1"
"3675",31701,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","9_Fur16_ER",0.08333333,"Error","1",21,"Female","match",0,"Furlanetto_2016_1"
"3676",31702,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","10_Fur16_ER",0.08333333,"Error","1",23,"Female","match",0,"Furlanetto_2016_1"
"3677",31703,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","11_Fur16_ER",0,"Error","1",27,"Female","match",0,"Furlanetto_2016_1"
"3678",31704,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","13_Fur16_ER",0,"Error","1",20,"Female","match",0,"Furlanetto_2016_1"
"3679",31705,"Furlanetto_2016","non_seeing_other_con","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","C","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","together","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","14_Fur16_ER",0,"Error","1",23,"Male","match",0,"Furlanetto_2016_1"
"3680",31723,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","1_Fur16_ER",0.08333333,"Error","1",26,"Male","match",0,"Furlanetto_2016_1"
"3681",31724,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","2_Fur16_ER",0,"Error","1",24,"Female","match",0,"Furlanetto_2016_1"
"3682",31725,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","3_Fur16_ER",0.08333333,"Error","1",19,"Female","match",0,"Furlanetto_2016_1"
"3683",31726,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","4_Fur16_ER",0.08333333,"Error","1",22,"Male","match",0,"Furlanetto_2016_1"
"3684",31727,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","5_Fur16_ER",0,"Error","1",22,"Female","match",0,"Furlanetto_2016_1"
"3685",31728,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","6_Fur16_ER",0.08333333,"Error","1",23,"Female","match",0,"Furlanetto_2016_1"
"3686",31729,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","7_Fur16_ER",0.08333333,"Error","1",20,"Male","match",0,"Furlanetto_2016_1"
"3687",31730,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","8_Fur16_ER",0.08333333,"Error","1",29,"Male","match",0,"Furlanetto_2016_1"
"3688",31731,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","9_Fur16_ER",0,"Error","1",21,"Female","match",0,"Furlanetto_2016_1"
"3689",31732,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","10_Fur16_ER",0.25,"Error","1",23,"Female","match",0,"Furlanetto_2016_1"
"3690",31733,"Furlanetto_2016","non_seeing_other_incon","non_seeing","Y","NT","N","N","N","room","N","N","N","avatar","avatar_samson","Y","Y","I","I","Y","avatar","mixed","mixed","no_goggles/non-seeing_goggles","Y","Y","Y","N","N","varied","Y","Y","visual","HE/SHE","Y","verify","keypress","2000","virtual","11_Fur16_ER",0,"Error","1",27,"Female","match",0,"Furlanetto_2016_1"
